pmid,model,n,events,coef,hr,pvalue,qvalue_global
35958598,m3_microenvironment,402,107,0.999384015949785,2.71660792581032,0.0005987881796886506,0.007403954980346776
36158580,m0_score,402,107,0.4347585788503299,1.5445901172132714,0.018903309139785007,0.08895674889310591
36158580,m1_clinical,402,107,0.2855319245739081,1.3304695493789707,0.14506076105497465,0.33347586273411095
36158580,m2_purity,402,107,0.23984478929880182,1.2710518541610194,0.24865767818596846,0.44558261604816396
36158580,m3_microenvironment,402,107,0.2654457373249807,1.3040120931180321,0.20331432242211717,0.40260261865765773
36211359,m0_score,402,107,0.8392164037773666,2.3145525913334843,0.00014798874334249226,0.002930484619352657
36211359,m1_clinical,402,107,0.6968816379550941,2.0074828783390157,0.002890657351666096,0.022671822366008596
36211359,m2_purity,402,107,0.6939937922598235,2.0016939403534395,0.0043560997677235735,0.03030330273199008
36211359,m3_microenvironment,402,107,0.7102713881440118,2.034543334669426,0.002210855663412732,0.01922483185576289
36211821,m0_score,402,107,-0.3206793447455146,0.7256558990652174,0.0861725312038075,0.23385853098752715
36211821,m1_clinical,402,107,-0.3451843418712665,0.708089810835179,0.07194024276816453,0.20947797418649364
36211821,m2_purity,402,107,-0.43406473533273915,0.6478703140274678,0.022986392077148615,0.09830434350367809
36211821,m3_microenvironment,402,107,-0.13182411659170246,0.8764951424760061,0.5529273145192231,0.7239637505980007
36300085,m0_score,402,107,0.3264861553807276,1.3860890597548599,0.08789604015525239,0.23675701051919834
36300085,m1_clinical,402,107,0.18009050452965075,1.1973257216195428,0.3586878658214332,0.559357295627966
36300085,m2_purity,402,107,0.057313458370733,1.0589877069361506,0.8338282435737179,0.9251908389167466
36300085,m3_microenvironment,402,107,0.9536775857612305,2.5952363351883254,0.02336973758446525,0.09891952416704868
36358715,m0_score,402,107,-0.21358497648530614,0.8076835231273025,0.22604873501535755,0.4205557860750838
36358715,m1_clinical,402,107,-0.09700859950476898,0.9075482016346272,0.5803320085468389,0.7357616590134249
36358715,m2_purity,402,107,-0.15132944947803773,0.8595644689411934,0.40868473802139216,0.6059235694283235
36358715,m3_microenvironment,402,107,-0.004987114349887598,0.9950253006579529,0.9774172156127777,0.9884063010151319
36428492,m0_score,402,107,0.1952184080612484,1.215576449194646,0.3621928984247794,0.5607437167031651
36428492,m1_clinical,402,107,0.30753828676379374,1.3600728802942343,0.18623453243625027,0.3849809456046517
36428492,m2_purity,402,107,0.2643235648126555,1.302549587336763,0.3206100348412895,0.5109323264403021
36428492,m3_microenvironment,402,107,0.31429846458073474,1.3692983626258386,0.24063986581127886,0.4365349039660387
36455365,m0_score,402,107,0.20578886709566632,1.228493801147845,0.2234878034410748,0.4187125123017795
36455365,m1_clinical,402,107,0.11317098481106251,1.1198233893707044,0.5298135703952495,0.7056087611275673
36455365,m2_purity,402,107,0.023499964302553793,1.023778264200359,0.914541950492084,0.9574327827948695
36455365,m3_microenvironment,402,107,-0.1333813394172021,0.8751313064076329,0.5678884420715822,0.7305864110552117
36468020,m0_score,402,107,-0.6852392365700951,0.5039696471817178,1.3016702463122924e-06,9.466692700453035e-05
36468020,m1_clinical,402,107,-0.5697743236409122,0.5656530788236519,8.419564584406887e-05,0.001981074019860444
36468020,m2_purity,402,107,-0.6438646904296239,0.5252585347659334,4.372791905836683e-06,0.00021863959529183413
36468020,m3_microenvironment,402,107,-0.5764002791564304,0.561917476321245,0.002559230018618527,0.02089167362137573
36505302,m0_score,402,107,-0.6087122738488839,0.5440510068939788,0.04459620703102161,0.1518168749992225
36505302,m1_clinical,402,107,-0.5573434635367127,0.5727285189053809,0.06945513318793392,0.20655801691578862
36505302,m2_purity,402,107,-0.5652017096488929,0.5682455145934887,0.06386804052991894,0.19651704778436596
36505302,m3_microenvironment,402,107,-0.22880271454930884,0.7954854557320012,0.5003343012446642,0.6818866115770551
36527532,m0_score,402,107,0.03970394916559074,1.0405026869012264,0.8467351273449377,0.930478161917514
36527532,m1_clinical,402,107,0.05566577309381843,1.0572442651990732,0.7846517102709082,0.8967448117381808
36527532,m2_purity,402,107,-0.05113784803394743,0.9501476855142129,0.8257675323396525,0.9251908389167466
36527532,m3_microenvironment,402,107,0.19594053261379035,1.2164545638100044,0.4186702050568779,0.6100840875145762
36568387,m0_score,402,107,0.08437015288764262,1.088031557303483,0.5519076118118402,0.7238132613925774
36568387,m1_clinical,402,107,0.024015738660549752,1.024306438975101,0.8669550048997663,0.9372486539456932
36568387,m2_purity,402,107,-0.09775347247672754,0.9068724452160705,0.5777845800469656,0.73486115109312
36568387,m3_microenvironment,402,107,0.19945636582874826,1.220738942336804,0.3854454203985629,0.5851163877018033
36620542,m0_score,402,107,0.7841658124960784,2.190578824861464,0.029692568828985338,0.1135447213455779
36620542,m1_clinical,402,107,0.39258571853081475,1.4808047922521803,0.29285168478542817,0.4872268901511129
36620542,m2_purity,402,107,0.2657334913277334,1.3043873818102867,0.5621977277410841,0.7286906182135403
36620542,m3_microenvironment,402,107,0.7215619985109122,2.057644739808601,0.12629895956146675,0.309936097083354
36973645,m0_score,402,107,0.16783141060720225,1.1827371968928977,0.21255636484204335,0.41173145732114935
36973645,m1_clinical,402,107,0.10347630285732042,1.1090195124600566,0.46488698328408207,0.6459257187488843
36973645,m2_purity,402,107,-0.06166995580780599,0.9401931408751798,0.8013544161967991,0.9054852160415809
36973645,m3_microenvironment,402,107,0.3403452329102167,1.4054327084434965,0.21638723440224067,0.413129865396574
37138324,m0_score,402,107,-0.11933636770517496,0.887509221108463,0.4650665174991967,0.6459257187488843
37138324,m1_clinical,402,107,-0.14119415472437605,0.8683207067629837,0.40932881027325196,0.6059235694283235
37138324,m2_purity,402,107,-0.169967503244816,0.8436922334108623,0.39167533805725185,0.592325653016638
37138324,m3_microenvironment,402,107,0.10870159179504331,1.1148296263924944,0.6161613675487894,0.764231153548886
37152941,m0_score,402,107,0.28458524192821755,1.3292106129466126,0.08652765646538504,0.23385853098752715
37152941,m1_clinical,402,107,0.21217614940706733,1.2363656509746113,0.19519787408596484,0.39278246306361897
37152941,m2_purity,402,107,0.25650453774380877,1.2924046303874837,0.17840653770909398,0.376583720757982
37152941,m3_microenvironment,402,107,0.267153144292065,1.306240474286395,0.1481574608853214,0.33864562488073463
37244876,m0_score,402,107,-0.13903345628887745,0.8701989143449701,0.4763908731760472,0.6559598942183095
37244876,m1_clinical,402,107,-0.24078168030101316,0.7860132098250106,0.24058150086347815,0.4365349039660387
37244876,m2_purity,402,107,-0.45597681856347755,0.6338285299840812,0.04234437428630575,0.1460150837458819
37244876,m3_microenvironment,402,107,-0.06307568277108948,0.9388724145341588,0.8134911746036474,0.9137520205736573
37301098,m0_score,402,107,0.7174760638045927,2.0492544904313386,5.4364099078367845e-06,0.00023912821827833716
37301098,m1_clinical,402,107,0.6053708259047994,1.8319314105680553,0.00024264646614560178,0.0040441077690933636
37301098,m2_purity,402,107,0.6329891135886075,1.8832313669623282,0.0003434035214213926,0.005283131098790655
37301098,m3_microenvironment,402,107,0.748460286588291,2.1137429514114596,3.815368862533317e-05,0.0010012867738942311
37379131,m0_score,402,107,0.21495207486747542,1.2398024778441836,0.2737239088280088,0.4669064542908465
37379131,m1_clinical,402,107,0.14923124840527702,1.1609414240232534,0.4722003951459236,0.6524357791308099
37379131,m2_purity,402,107,0.004879525174447103,1.0048914494444472,0.986613344708925,0.9928018793158647
37379131,m3_microenvironment,402,107,0.43550275811122907,1.5457399969503507,0.17763987289093858,0.37650759526106053
37423913,m0_score,402,107,0.18982097540772694,1.209033131618025,0.3148223816645487,0.5063848913887254
37423913,m1_clinical,402,107,-0.021317761645891692,0.9789078557714292,0.9087116573909454,0.9574327827948695
37423913,m2_purity,402,107,-0.012798429170794693,0.9872831224422352,0.946833760901577,0.9733988117985963
37423913,m3_microenvironment,402,107,0.08633081693498124,1.0901669143350758,0.6724005189267042,0.8125686029325729
37455996,m0_score,402,107,-0.1639482289522029,0.8487859632814253,0.46958648877998965,0.6504531709142687
37455996,m1_clinical,402,107,-0.1317327668541738,0.876575213734405,0.5619673813522648,0.7286906182135403
37455996,m2_purity,402,107,-0.2324182051075984,0.7926145785195603,0.3297792064228782,0.5234590578140924
37455996,m3_microenvironment,402,107,-0.1881643022634578,0.8284785751444592,0.42391654027625647,0.6123626100707422
37578544,m0_score,402,107,-0.6210779285406068,0.5373648843467406,4.276759299484124e-06,0.00021863959529183413
37578544,m1_clinical,402,107,-0.6158361344844285,0.5401890357470626,1.4044424862011457e-05,0.0004321361496003525
37578544,m2_purity,402,107,-0.7643149562258994,0.4656528142986525,4.843645159069283e-08,2.0081924225839015e-05
37578544,m3_microenvironment,402,107,-0.894981932633184,0.4086149811709081,6.646203290597822e-06,0.00025318869678467895
37588995,m0_score,402,107,-0.08177662075416724,0.9214777747183471,0.43105095470709653,0.6179942002969125
37588995,m1_clinical,402,107,-0.06079026760081306,0.941020581585061,0.5601495423831058,0.7286906182135403
37588995,m2_purity,402,107,-0.4091166632705295,0.6642367357718032,0.014436578175260806,0.0731920495742894
37588995,m3_microenvironment,402,107,-0.048700160676459686,0.9524666738508649,0.8336209569695076,0.9251908389167466
37594617,m0_score,402,107,0.2398109996987648,1.2710089065528365,0.033690791086874866,0.12221366096931453
37594617,m1_clinical,402,107,0.1099102376311903,1.1161778751919662,0.34896329292405315,0.5484688297431091
37594617,m2_purity,402,107,0.046561390090037215,1.0476623931830351,0.7620975991521045,0.8811834928524567
37594617,m3_microenvironment,402,107,0.7215262956938124,2.0575712774062143,0.03349289227419521,0.12221366096931453
37701108,m0_score,402,107,0.2183360118096171,1.2440049977708703,0.11584986258653521,0.2936759830836124
37701108,m1_clinical,402,107,0.10836844677224647,1.1144582883093468,0.4392474720352787,0.6247427485342841
37701108,m2_purity,402,107,0.14800732867509642,1.1595213940874,0.3405500891482679,0.5384191132778939
37701108,m3_microenvironment,402,107,0.1393267899906862,1.1494996836226838,0.38500859504577045,0.5851163877018033
37740761,m0_score,402,107,-0.04629020207046364,0.9547648472475172,0.7556501724069021,0.8769078982376741
37740761,m1_clinical,402,107,-0.0774392991286965,0.9254832003282923,0.5989941965927894,0.7473771976872164
37740761,m2_purity,402,107,-0.08175651850091797,0.9214962986841242,0.6060980787774635,0.7529168680465385
37740761,m3_microenvironment,402,107,-0.16647269412546326,0.8466459350274873,0.29141901784890467,0.4867123471380454
37745978,m0_score,402,107,0.19865351068792306,1.2197592591258177,0.21173186719443138,0.4111298392124881
37745978,m1_clinical,402,107,0.015507302279690492,1.0156281644321508,0.9248960640912204,0.96093097567919
37745978,m2_purity,402,107,-0.2157228781341178,0.8059586196854371,0.3497145205426555,0.5485717969296557
37745978,m3_microenvironment,402,107,-0.04408159825344777,0.9568758748872316,0.8984273407756685,0.9574327827948695
37747262,m0_score,402,107,0.04697975812666361,1.0481007933414306,0.732099649777852,0.8598872595441392
37747262,m1_clinical,402,107,0.01477542142942517,1.0148851175716644,0.915502202353799,0.9574327827948695
37747262,m2_purity,402,107,-0.307905043765961,0.7349851061133598,0.17948966400163235,0.376881184255396
37747262,m3_microenvironment,402,107,0.25771577474682594,1.2939709871217984,0.4596925435170123,0.6451825172168593
37780567,m0_score,402,107,0.01999197064654769,1.0201931485024907,0.9058506377683694,0.9574327827948695
37780567,m1_clinical,402,107,-0.031943389525234914,0.9685614112485602,0.8584662141801458,0.9318493505347579
37780567,m2_purity,402,107,-0.01885761240678301,0.9813190799575084,0.9193992711749035,0.9589562150455316
37780567,m3_microenvironment,402,107,0.09972141269960251,1.1048630743757668,0.5986251297994203,0.7473771976872164
37807731,m0_score,402,107,-0.336073250228415,0.7145707614274682,0.1259555716933839,0.309936097083354
37807731,m1_clinical,402,107,-0.12749737117941062,0.880295729970719,0.568780070666457,0.7305864110552117
37807731,m2_purity,402,107,-0.10744710668284316,0.8981240259534335,0.6309091534714086,0.7765035735032721
37807731,m3_microenvironment,402,107,-0.1273860471669263,0.8803937334785229,0.5689441676092462,0.7305864110552117
37845668,m0_score,402,107,0.41438186013090506,1.5134349370192128,0.15681085983978454,0.3484685774217434
37845668,m1_clinical,402,107,0.13221408249170621,1.141352636730643,0.6595466357143074,0.80310092628835
37845668,m2_purity,402,107,-0.06685942578446122,0.9353266749092608,0.8583898665032503,0.9318493505347579
37845668,m3_microenvironment,402,107,0.13380645241032274,1.143171540135099,0.7495153899993781,0.875034976862032
37849225,m0_score,402,107,-1.3770296395863588,0.2523269429783242,1.2350091684189748e-05,0.0003952029338940719
37849225,m1_clinical,402,107,-1.5853302652611314,0.20488011715650978,1.7957817451835599e-06,0.00011971878301223733
37849225,m2_purity,402,107,-1.7141705105462848,0.18011306065088395,2.23536532758323e-07,3.677412940151339e-05
37849225,m3_microenvironment,402,107,-1.6016379778207455,0.20156608666956347,4.3323348336307456e-05,0.0010502629899710899
37876438,m0_score,402,107,0.2002725084136412,1.2217356460435276,0.22476141196774704,0.41983595537436674
37876438,m1_clinical,402,107,0.2519262767258933,1.286501188708836,0.13890073417149493,0.32427939416851137
37876438,m2_purity,402,107,0.2995231667738724,1.3492153034802297,0.08510931313334588,0.23317620036533118
37876438,m3_microenvironment,402,107,0.21939155922768386,1.2453187973011963,0.2148811849660815,0.412171086791175
37919060,m0_score,402,107,0.1934879227819854,1.213474731064119,0.21968507694130285,0.4154800509528186
37919060,m1_clinical,402,107,0.20765327293954347,1.2307863486252528,0.19645517485341935,0.3929103497068387
37919060,m2_purity,402,107,0.16315018533959627,1.1772134766184954,0.36255895745164424,0.5607437167031651
37919060,m3_microenvironment,402,107,0.16453002641444928,1.1788389653275422,0.36923446808940086,0.5669627149165464
37965307,m0_score,402,107,-0.3785352752237763,0.6848638119047477,0.17572207004872342,0.3758760856657185
37965307,m1_clinical,402,107,-0.438920050690497,0.6447323234734025,0.1300440528205401,0.31564732401277223
37965307,m2_purity,402,107,-0.6086907863181744,0.5440626973322958,0.04768448083716158,0.1596133249779467
37965307,m3_microenvironment,402,107,-0.2565838916688003,0.7736900856844312,0.48080070908296013,0.6608944454748592
37968767,m0_score,402,107,0.3903449149258646,1.4774903144692444,0.03840592992982725,0.13475764887658684
37968767,m1_clinical,402,107,0.403843493121502,1.4975695486807483,0.04063791216736914,0.14075634984323124
37968767,m2_purity,402,107,0.6002991527911529,1.8226639738564743,0.04527735621981646,0.1523665337140296
37968767,m3_microenvironment,402,107,0.9278667691208147,2.529108247140573,0.0032835986943608076,0.02455027061204342
38017469,m0_score,402,107,0.011848297452629587,1.01191876656689,0.953672244519317,0.9743777721781016
38017469,m1_clinical,402,107,-0.017461044077236795,0.9826905165352973,0.9332364565967274,0.9670844109810647
38017469,m2_purity,402,107,-0.0752100012473034,0.9275486794948012,0.7272950789665098,0.8569014185172428
38017469,m3_microenvironment,402,107,-0.06186602115192389,0.9400088196535692,0.7769594361093326,0.8904979210422149
38049825,m0_score,402,107,0.6061969552573182,1.8334454481874762,0.029995398681359565,0.11372663007150546
38049825,m1_clinical,402,107,0.5209011893711074,1.6835441583668151,0.07454876058082223,0.21299645880234924
38049825,m2_purity,402,107,0.46589044109732475,1.5934324150781458,0.12594661392550274,0.309936097083354
38049825,m3_microenvironment,402,107,0.6324916356487614,1.8822947338980986,0.05239426442958405,0.16956876416526806
38073378,m0_score,402,107,0.8240307892817167,2.279670213452032,0.0007615151783746554,0.008461279759718393
38073378,m1_clinical,402,107,0.7404924507464636,2.096967913685029,0.004018596155508348,0.029226153858242527
38073378,m2_purity,402,107,0.7392336476314689,2.0943299046585744,0.0061797356449207735,0.0401934025685904
38073378,m3_microenvironment,402,107,0.6350355442118276,1.8870892153654948,0.02015058551825667,0.09132074283059738
38172584,m0_score,402,107,-0.03230004816797783,0.9682160270460028,0.8028631505941888,0.9059104661147406
38172584,m1_clinical,402,107,-0.058725581996471966,0.9429655003652313,0.6697508901565375,0.810591092473873
38172584,m2_purity,402,107,-0.12429260046767757,0.8831214013397811,0.4638745082822646,0.6459257187488843
38172584,m3_microenvironment,402,107,0.034648074110010606,1.03525531153609,0.8508567798253209,0.9315695701623173
38183115,m0_score,402,107,-0.3883688133417649,0.6781621818749549,0.02363855355158417,0.09921709064485747
38183115,m1_clinical,402,107,-0.5923073502953722,0.5530497319580233,0.0007826961715325424,0.008546757608560862
38183115,m2_purity,402,107,-0.5845631440986654,0.5573492899632154,0.0014520222836790844,0.013507184034224042
38183115,m3_microenvironment,402,107,-0.5864902203001022,0.5562762696386712,0.010498087167640974,0.05839946478701581
38217031,m0_score,402,107,0.4750729641855113,1.6081315292124478,0.010592031568796869,0.05843879486232755
38217031,m1_clinical,402,107,0.3447446972493229,1.4116294807697183,0.0674733804822248,0.20446478934007514
38217031,m2_purity,402,107,0.35356208326612637,1.4241313989355264,0.07729260312666354,0.22005011566309904
38217031,m3_microenvironment,402,107,0.6348310822147504,1.886703416777777,0.008335049680832627,0.05013563717794061
38273010,m0_score,402,107,-0.547841672337892,0.5781964019084433,0.006404226587796249,0.040987050161895994
38273010,m1_clinical,402,107,-0.5023460382246459,0.6051093834366431,0.013842034708236564,0.07237665206921079
38273010,m2_purity,402,107,-0.5420522462236602,0.5815535358192965,0.01764992002367037,0.08557536981173514
38273010,m3_microenvironment,402,107,-0.34827773479971175,0.7059027952149413,0.13903479024974927,0.32427939416851137
38282152,m0_score,402,107,0.17050151682345566,1.1858994507325678,0.36787916868880544,0.5659679518289314
38282152,m1_clinical,402,107,0.14741721709653777,1.1588373489384944,0.43822892073235586,0.6247427485342841
38282152,m2_purity,402,107,0.1512053330800656,1.163235484286351,0.4404436377166703,0.6247427485342841
38282152,m3_microenvironment,402,107,0.13840947982497964,1.1484457193573931,0.4751484719241613,0.6553772026540157
38305808,m0_score,402,107,0.38971293413833635,1.4765568639692002,0.020603066426745777,0.09213697988612629
38305808,m1_clinical,402,107,0.23355610803327062,1.263083695044771,0.1720087877771562,0.37008368773938577
38305808,m2_purity,402,107,0.22821355633706078,1.2563535990582262,0.2717388846774089,0.46550558402982256
38305808,m3_microenvironment,402,107,0.6217509947769658,1.8621858665229973,0.02275499706435779,0.09787095511551737
38332160,m0_score,402,107,0.09001472150217885,1.0941903917128788,0.7526173296259777,0.8764102819516479
38332160,m1_clinical,402,107,0.003552930931666653,1.0035592500723765,0.9903241500605344,0.9928018793158647
38332160,m2_purity,402,107,0.006993724106497427,1.0070182373078045,0.9816552578582586,0.9903205627826064
38332160,m3_microenvironment,402,107,0.05086257181458693,1.0521782843944076,0.8684036257407749,0.9375477740791092
38333832,m0_score,402,107,0.3057522428362595,1.3576458983787,0.11600201331802691,0.2936759830836124
38333832,m1_clinical,402,107,0.31286031330205,1.3673305198017347,0.10216933282217426,0.2671093668553575
38333832,m2_purity,402,107,0.28722003682859454,1.3327174281317802,0.1440154522724625,0.3329837046762139
38333832,m3_microenvironment,402,107,0.27187657116130476,1.312425000219859,0.159490770272265,0.3521979730638714
38356551,m0_score,402,107,0.33284112724391784,1.3949256651795672,0.028328588577083567,0.11109250422385712
38356551,m1_clinical,402,107,0.3118677595890241,1.3659740441162236,0.05095164544013277,0.16843519153762898
38356551,m2_purity,402,107,0.42612049721263373,1.531305282034917,0.08487015933991172,0.23317620036533118
38356551,m3_microenvironment,402,107,0.9506133612338873,2.5872961198699227,0.00039720055742642404,0.005574744665634022
38387404,m0_score,402,107,-0.2890018041616784,0.7490108540647707,0.09665088325857703,0.2560288298240451
38387404,m1_clinical,402,107,-0.23882321938029225,0.7875540943681898,0.18846455487484046,0.3856083506233709
38387404,m2_purity,402,107,-0.4132784142434173,0.6614780922658049,0.05159391311745822,0.1691603708769122
38387404,m3_microenvironment,402,107,-0.20816173859693513,0.8120756821082414,0.39051380212224496,0.5916875789730984
38507521,m0_score,402,107,-0.3839014486694536,0.6811985568957798,0.05656791535308739,0.1781666625294091
38507521,m1_clinical,402,107,-0.31751589434547745,0.7279551103123441,0.13192707497397793,0.3156893229226542
38507521,m2_purity,402,107,-0.33256741157097164,0.7170803277232232,0.12300513925089113,0.30847683824674893
38507521,m3_microenvironment,402,107,-0.185249145696246,0.8308972435893385,0.4108219157632993,0.6059235694283235
38570787,m0_score,402,107,0.09644283415813501,1.101246625653903,0.46208129101647333,0.6459257187488843
38570787,m1_clinical,402,107,-0.0026156291581334703,0.9973877886192841,0.9845095734939758,0.9919491924372552
38570787,m2_purity,402,107,0.02632289248639921,1.0266723997628737,0.8481240897918898,0.9307260244629793
38570787,m3_microenvironment,402,107,-0.08435767177040482,0.919102460293985,0.5411937653024956,0.7145307411265877
38714517,m0_score,402,107,0.23823111565719823,1.2690024452701145,0.04524095777688659,0.1523665337140296
38714517,m1_clinical,402,107,0.15489592320384457,1.167536441329332,0.20824919810978454,0.4093350331396256
38714517,m2_purity,402,107,0.13939316470915,1.1495759838727342,0.5421501998297984,0.7145307411265877
38714517,m3_microenvironment,402,107,0.6590452700398529,1.932946011703758,0.01814413212919602,0.08744160062263143
38735911,m0_score,402,107,0.2738064233968159,1.3149602320650593,0.1776109916212739,0.37650759526106053
38735911,m1_clinical,402,107,0.14680925013417634,1.1581330282391418,0.4890453303714506,0.6687799389695052
38735911,m2_purity,402,107,0.11324019341723777,1.1199008934685895,0.6009664235281953,0.7477031707971326
38735911,m3_microenvironment,402,107,0.0019186658345516088,1.0019205076515993,0.9928018793158647,0.9928018793158647
39033098,m0_score,402,107,-0.25474353997500876,0.7751152585514978,0.07208330872254337,0.20947797418649364
39033098,m1_clinical,402,107,-0.26348464689738055,0.7683694192032124,0.08389713164217852,0.23224119485724157
39033098,m2_purity,402,107,-0.7292673773503147,0.48226217689195744,0.00031148314537222065,0.00498373032595553
39033098,m3_microenvironment,402,107,-0.702673566513964,0.4952594231566776,0.06978634951952588,0.20677436894674334
39033778,m0_score,402,107,0.5195124187360445,1.6812077244377794,0.00088738865216957,0.009340933180732315
39033778,m1_clinical,402,107,0.38257559314476847,1.466055693929223,0.016126588434993552,0.07963747375305458
39033778,m2_purity,402,107,0.49832078508696315,1.6459550365557518,0.019687751430196816,0.09051839738021525
39033778,m3_microenvironment,402,107,1.4034543761769434,4.069232375658515,9.424517820127768e-06,0.00032539208495105024
39115575,m0_score,402,107,0.23973385930597446,1.270910864208106,0.15524290359749132,0.3484685774217434
39115575,m1_clinical,402,107,0.13928966084872396,1.1494570044780699,0.4078965836864272,0.6059235694283235
39115575,m2_purity,402,107,0.12997443055740365,1.1387992644899252,0.4642005676078721,0.6459257187488843
39115575,m3_microenvironment,402,107,0.1620212986350005,1.1758852858057969,0.37714929454666035,0.5758004496895578
39160525,m0_score,402,107,0.5532135587458735,1.738831887473319,0.005729333019363381,0.038062925082215544
39160525,m1_clinical,402,107,0.43801757965728516,1.5496321491821583,0.02773009851678644,0.11032087849975669
39160525,m2_purity,402,107,0.43004284995327324,1.537323396372648,0.052390302425692634,0.16956876416526806
39160525,m3_microenvironment,402,107,1.0296482826450488,2.800080824465406,0.00019408859317045397,0.003528883512190072
39269596,m0_score,402,107,-0.07253623944845454,0.9300320422013122,0.6476807218339475,0.7910604236139818
39269596,m1_clinical,402,107,0.0054821228023034015,1.0054971771348407,0.9726647395102576,0.9881252665510774
39269596,m2_purity,402,107,0.035954223795473514,1.0366083934069905,0.8423444454140547,0.9282032456353221
39269596,m3_microenvironment,402,107,0.19810235338805074,1.2190871651378314,0.3158575760037175,0.5063848913887254
39343809,m0_score,402,107,0.620605612321279,1.8600541725377473,0.005757017418685101,0.038062925082215544
39343809,m1_clinical,402,107,0.5682017172941096,1.7650900647919638,0.015210297821212571,0.07598764124302389
39343809,m2_purity,402,107,0.6331114363336233,1.8834617430824674,0.026954272464894808,0.10793655537502585
39343809,m3_microenvironment,402,107,0.677667622985098,1.9692792699360753,0.01901608646138595,0.08896414718777051
39368544,m0_score,402,107,0.6119180106437525,1.8439647532161054,0.0027199437839099897,0.021979343708363554
39368544,m1_clinical,402,107,0.5111178463230954,1.667153775430459,0.013479614760402374,0.07141517753855563
39368544,m2_purity,402,107,0.5847029415564933,1.7944578476020956,0.014216766549117545,0.0731920495742894
39368544,m3_microenvironment,402,107,0.7850743570092781,2.19256996761747,0.0029990099996520716,0.0232932815506957
39380003,m0_score,402,107,-0.6930381948221043,0.5000544958385011,0.009071913966129198,0.05325154908581922
39380003,m1_clinical,402,107,-0.5912936459000595,0.5536106451541891,0.03376152384277314,0.12221366096931453
39380003,m2_purity,402,107,-0.850096648605418,0.4273736248877861,0.0035808311563094255,0.026524675231921667
39380003,m3_microenvironment,402,107,-0.5689082753039996,0.5661431739242274,0.0689696170806342,0.20655801691578862
39432593,m0_score,402,107,-0.7715806887205335,0.4622817669088956,0.006279107914233875,0.04051037364021855
39432593,m1_clinical,402,107,-0.6447808401260853,0.5247775396841358,0.02130452734883813,0.09381339181745917
39432593,m2_purity,402,107,-0.6510536622028453,0.5214960065447996,0.020615649249520758,0.09213697988612629
39432593,m3_microenvironment,402,107,-0.49308716176103473,0.6107380337433238,0.08918700442762816,0.23865305958399063
39503984,m0_score,402,107,0.4171060180218599,1.517563393475839,0.027856021821188563,0.11032087849975669
39503984,m1_clinical,402,107,0.19982166894569234,1.2211849635389223,0.2893446958494823,0.4865375386394857
39503984,m2_purity,402,107,0.1380870025015332,1.1480754313636408,0.5028657846337874,0.6841711355561734
39503984,m3_microenvironment,402,107,0.2487413873462866,1.2824103426401292,0.31285348693118925,0.5056217970605079
39507864,m0_score,402,107,0.05815914235368943,1.0598836546689807,0.8544193276432409,0.9318493505347579
39507864,m1_clinical,402,107,-0.33754842025525905,0.7135174251742019,0.31012106874461676,0.5022203542422943
39507864,m2_purity,402,107,-0.42339535704454623,0.6548196943494785,0.21004131343899254,0.4111298392124881
39507864,m3_microenvironment,402,107,-0.1100784835542874,0.8957638298084866,0.7671769324992539,0.8843538126792552
39695796,m0_score,402,107,0.0970914467728778,1.101961139803641,0.6751313951148479,0.8142889689001381
39695796,m1_clinical,402,107,0.10825003138374374,1.114326327111439,0.6669436840012233,0.8084165866681495
39695796,m2_purity,402,107,0.055203619622866074,1.0567557689810732,0.8317656086006155,0.9251908389167466
39695796,m3_microenvironment,402,107,0.25643673709317216,1.292317007483136,0.32734139416700425,0.5206224956930485
39708127,m0_score,402,107,0.03373661705937641,1.0343121506737873,0.756333062229994,0.8769078982376741
39708127,m1_clinical,402,107,-0.0010397231765848756,0.9989608171482781,0.9927376744894398,0.9928018793158647
39708127,m2_purity,402,107,-0.2321855625610026,0.7927989958444024,0.1838532350917716,0.38264521754246633
39708127,m3_microenvironment,402,107,0.2370033389897168,1.2674453497552078,0.3065410181388603,0.4994558340348029
39739621,m0_score,402,107,-0.12887354884759078,0.8790851198441105,0.2513856717845894,0.44558261604816396
39739621,m1_clinical,402,107,-0.1545055593921113,0.856838728626387,0.18732186851541588,0.38523777586717917
39739621,m2_purity,402,107,-0.5771499451518125,0.5614963837561456,0.0006349887142910686,0.0076752147761991055
39739621,m3_microenvironment,402,107,-0.3995618813340276,0.6706137901026638,0.26794409191654806,0.4611216787954775
39749345,m0_score,402,107,0.9892093304937103,2.689107436319775,0.010511903661662846,0.05839946478701581
39749345,m1_clinical,402,107,0.8045323661688728,2.2356507883910184,0.05586390581022437,0.17664476145525496
39749345,m2_purity,402,107,0.7718631460052424,2.163793964594444,0.07120321675809926,0.20865411504204912
39749345,m3_microenvironment,402,107,0.9712693128039094,2.6412949620005186,0.028206211283171995,0.11109250422385712
39769061,m0_score,402,107,0.3558996082703692,1.427464235466671,0.07253174856207342,0.20947797418649364
39769061,m1_clinical,402,107,0.1763982867637984,1.1929130855382608,0.4010724165725762,0.6008575529177171
39769061,m2_purity,402,107,0.14680146001759362,1.1581240062829745,0.5281400207067624,0.7056087611275673
39769061,m3_microenvironment,402,107,0.21600740552702616,1.241111570051914,0.37468674459264273,0.5731345997593005
