pmid,model,coef,hr,pvalue,qvalue_global
36211821,m1_plus_normal,-0.3509304377904479,0.7040327262243212,0.06338394546965183,0.21706257366651793
36211821,m1_plus_both,-0.43406473533273926,0.6478703140274676,0.022986392077148508,0.11078159394478038
36300085,m1_clinical,0.18009050452965078,1.1973257216195428,0.3586878658214331,0.5746655452561271
36300085,m1_plus_tumor,0.1539355070698409,1.16641565878901,0.46098600085092667,0.6729722640159513
36300085,m1_plus_normal,0.10428498677638585,1.1099167214360528,0.6822928386414977,0.8410389382329709
36300085,m1_plus_both,0.057313458370733095,1.0589877069361506,0.8338282435737175,0.9311514058664638
36358715,m1_clinical,-0.09700859950476895,0.9075482016346272,0.5803320085468391,0.7615036352285459
36358715,m1_plus_tumor,-0.09644895918434479,0.9080562443483242,0.5806465218617662,0.7615036352285459
36358715,m1_plus_normal,-0.156563487688922,0.8550772291024736,0.3949981112743467,0.6183923464177639
36358715,m1_plus_both,-0.15132944947803773,0.8595644689411934,0.40868473802139216,0.627323847162072
36428492,m1_clinical,0.3075382867637938,1.3600728802942343,0.18623453243625018,0.4070700162540987
36428492,m1_plus_tumor,0.3028692782719336,1.3537374899712986,0.19418056641609677,0.41647306469940326
36428492,m1_plus_normal,0.2628270281236578,1.3006017319721221,0.32277101550697174,0.5436143419064787
36428492,m1_plus_both,0.26432356481265573,1.3025495873367634,0.3206100348412891,0.5411139828544963
36455365,m1_clinical,0.11317098481106244,1.1198233893707044,0.5298135703952496,0.7236704188356112
36455365,m1_plus_tumor,0.06824606089977096,1.0706287159354713,0.7491269000652218,0.8931468257111437
36455365,m1_plus_normal,0.07503024324636896,1.0779167500935145,0.6844296029508057,0.8423748959394531
36455365,m1_plus_both,0.023499964302553897,1.0237782642003592,0.9145419504920835,0.9586859670655434
36468020,m1_clinical,-0.5697743236409122,0.5656530788236519,8.419564584406887e-05,0.0021048911461017217
36468020,m1_plus_tumor,-0.5879976791829981,0.5554383377672603,4.793681904511334e-05,0.0012370792011642151
36468020,m1_plus_normal,-0.635602462576886,0.5296163181713816,6.182018384415415e-06,0.00026578784705540143
36468020,m1_plus_both,-0.643864690429624,0.5252585347659333,4.372791905836657e-06,0.0002332155683112884
36505302,m1_clinical,-0.5573434635367127,0.5727285189053809,0.06945513318793392,0.22314902229055072
36505302,m1_plus_tumor,-0.5469393283655294,0.5787183694082443,0.07364809163712242,0.22836617561898426
36505302,m1_plus_normal,-0.5765242578742292,0.5618478148313822,0.0591831769944429,0.2065611261898601
36505302,m1_plus_both,-0.5652017096488929,0.5682455145934887,0.06386804052991894,0.2174231166975964
36527532,m1_clinical,0.05566577309381823,1.0572442651990732,0.784651710270909,0.9097411133575756
36527532,m1_plus_tumor,0.04891395544839205,1.0501299888884874,0.8113173154478204,0.9226062993547538
36527532,m1_plus_normal,-0.05156345441453467,0.9497433826398023,0.8242573254668536,0.9311514058664638
36527532,m1_plus_both,-0.05113784803394737,0.9501476855142129,0.8257675323396527,0.9311514058664638
36568387,m1_clinical,0.024015738660549724,1.024306438975101,0.8669550048997665,0.9372486539456935
36568387,m1_plus_tumor,-0.02923244128928535,0.9711906934114453,0.8582619411881612,0.9331154501958107
36568387,m1_plus_normal,-0.03029506001768119,0.9701592361117612,0.8433508241613603,0.9311514058664638
36568387,m1_plus_both,-0.09775347247672746,0.9068724452160705,0.5777845800469659,0.7615036352285459
36620542,m1_clinical,0.39258571853081475,1.4808047922521803,0.29285168478542817,0.5100742812344891
36620542,m1_plus_tumor,0.3618463163680295,1.4359782386503968,0.4059704875725767,0.625773391248673
36620542,m1_plus_normal,0.31338330241781975,1.3680458058083453,0.425675822363072,0.6401140185910856
36620542,m1_plus_both,0.2657334913277332,1.3043873818102865,0.5621977277410845,0.7463113363879091
36973645,m1_clinical,0.10347630285732044,1.1090195124600566,0.46488698328408196,0.6742683920307323
36973645,m1_plus_tumor,0.07247585148916363,1.075166842098523,0.6964596477813427,0.8545517150691322
36973645,m1_plus_normal,0.04216790113082395,1.0430695966139079,0.8038641696044296,0.9194269540738111
36973645,m1_plus_both,-0.06166995580780617,0.9401931408751797,0.8013544161967985,0.9194269540738111
37138324,m1_clinical,-0.14119415472437605,0.8683207067629837,0.40932881027325196,0.627323847162072
37138324,m1_plus_tumor,-0.11230586962289582,0.8937708383379032,0.5625321698023865,0.7463113363879091
37138324,m1_plus_normal,-0.1779417608811811,0.8369911676974103,0.2998360156843707,0.5167151713551783
37138324,m1_plus_both,-0.16996750324481627,0.8436922334108621,0.39167533805725097,0.614392687148629
37152941,m1_clinical,0.21217614940706733,1.2363656509746113,0.19519787408596484,0.41711796316826516
37152941,m1_plus_tumor,0.2779834092970508,1.3204642895965808,0.10880193033255078,0.29911183596577534
37152941,m1_plus_normal,0.17842266110394917,1.1953304341623745,0.3119229261075698,0.5309326401830975
37152941,m1_plus_both,0.2565045377438088,1.2924046303874837,0.17840653770909398,0.3996884389022581
37244876,m1_clinical,-0.2407816803010132,0.7860132098250106,0.24058150086347801,0.4627462758094519
37244876,m1_plus_tumor,-0.2745339738046203,0.7599261862265803,0.18827486062287285,0.40749092945911447
37244876,m1_plus_normal,-0.4269219356858802,0.6525144883357136,0.055659523192911654,0.19687720109330184
37244876,m1_plus_both,-0.45597681856347755,0.6338285299840812,0.04234437428630585,0.16757863345293642
37301098,m1_clinical,0.6053708259047994,1.8319314105680553,0.00024264646614560178,0.004621837450392415
37301098,m1_plus_tumor,0.6098278837620433,1.8401146579119672,0.0002915452676130585,0.005300823047510154
37301098,m1_plus_normal,0.6271005677574717,1.8721744592510543,0.00027860322981298265,0.0051833159034973516
37301098,m1_plus_both,0.6329891135886075,1.8832313669623282,0.0003434035214213932,0.0058451663220662675
37379131,m1_clinical,0.14923124840527693,1.1609414240232534,0.47220039514592405,0.6782052353980955
37379131,m1_plus_tumor,0.13261434906401928,1.1418095734805005,0.5280743027217462,0.7236704188356112
37379131,m1_plus_normal,0.0234954654934467,1.0237736584277406,0.9351531878780087,0.9640754514206276
37379131,m1_plus_both,0.004879525174446957,1.0048914494444472,0.9866133447089255,0.9915712007124879
37423913,m1_clinical,-0.02131776164589181,0.9789078557714291,0.908711657390945,0.9586859670655434
37423913,m1_plus_tumor,-0.0389438633575699,0.9618047001174547,0.8356191676936137,0.9311514058664638
37423913,m1_plus_normal,0.0041678675092193815,1.0041765651483443,0.9824833151347399,0.9899076223020048
37423913,m1_plus_both,-0.012798429170794658,0.9872831224422352,0.9468337609015771,0.969664545257169
37455996,m1_clinical,-0.13173276685417365,0.8765752137344051,0.5619673813522652,0.7463113363879091
37455996,m1_plus_tumor,-0.18009921106843219,0.8351873474717463,0.4450875253979697,0.6569557570449738
37455996,m1_plus_normal,-0.18348080677289452,0.8323678514097893,0.42216311741670975,0.6376414748974055
37455996,m1_plus_both,-0.23241820510759836,0.7926145785195603,0.3297792064228784,0.5496320107047974
37578544,m1_clinical,-0.6158361344844285,0.5401890357470626,1.4044424862011457e-05,0.00044942159558436663
37578544,m1_plus_tumor,-0.6376367792029383,0.528540006040916,8.076695238908089e-06,0.0003230678095563235
37578544,m1_plus_normal,-0.7547563378609061,0.4701251524760094,7.22402407122241e-08,2.8896096284889637e-05
37578544,m1_plus_both,-0.7643149562258994,0.4656528142986525,4.843645159069283e-08,2.8896096284889637e-05
37588995,m1_clinical,-0.06079026760081311,0.9410205815850609,0.5601495423831055,0.7463113363879091
37588995,m1_plus_tumor,-0.15447347880732581,0.8568662169547867,0.23011932736251878,0.4536249588564986
37588995,m1_plus_normal,-0.18054211840589407,0.8348175187733634,0.15385455214523294,0.36094909594189545
37588995,m1_plus_both,-0.40911666327052953,0.6642367357718032,0.01443657817526081,0.08430118642488063
37594617,m1_clinical,0.1099102376311903,1.1161778751919662,0.34896329292405326,0.5709624825186217
37594617,m1_plus_tumor,0.09421222413542912,1.0987929115502806,0.4790621830484446,0.6855988308385612
37594617,m1_plus_normal,0.07384872454668787,1.0766439233789324,0.581832354648496,0.7618099569865742
37594617,m1_plus_both,0.04656139009003717,1.0476623931830351,0.7620975991521047,0.8993790222033925
37701108,m1_clinical,0.10836844677224634,1.1144582883093466,0.43924747203527914,0.6534256351409009
37701108,m1_plus_tumor,0.17102639082554394,1.1865220619052632,0.2583646683692507,0.4791977265253035
37701108,m1_plus_normal,0.08620514109829093,1.090029915304899,0.5428617104998077,0.735368603734152
37701108,m1_plus_both,0.14800732867509647,1.1595213940874,0.3405500891482677,0.5628927093359797
37740761,m1_clinical,-0.07743929912869658,0.9254832003282922,0.5989941965927891,0.7751965694361255
37740761,m1_plus_tumor,-0.04886156426074913,0.9523129547215321,0.755670626201016,0.895609631053056
37740761,m1_plus_normal,-0.10280475850583196,0.9023031232950651,0.4839239196371896,0.6907195023375775
37740761,m1_plus_both,-0.08175651850091792,0.9214962986841243,0.6060980787774635,0.7782960883177701
37745978,m1_clinical,0.01550730227969047,1.0156281644321508,0.9248960640912205,0.9597760107461486
37745978,m1_plus_tumor,-0.06388420779989774,0.9381136194818822,0.7449941525545035,0.8908749208424556
37745978,m1_plus_normal,-0.08195464405611162,0.9213137448032303,0.6672554811539191,0.8301778925709724
37745978,m1_plus_both,-0.2157228781341176,0.8059586196854374,0.34971452054265584,0.5709624825186217
37747262,m1_clinical,0.014775421429425152,1.0148851175716644,0.9155022023537991,0.9586859670655434
37747262,m1_plus_tumor,-0.04462479296463003,0.9563562461153121,0.7831608121345801,0.9093304059617766
37747262,m1_plus_normal,-0.1345945199242023,0.8740702579174444,0.4731572480162284,0.6783616459014027
37747262,m1_plus_both,-0.307905043765961,0.7349851061133598,0.17948966400163235,0.3996884389022581
37780567,m1_clinical,-0.031943389525234886,0.9685614112485602,0.8584662141801458,0.9331154501958107
37780567,m1_plus_tumor,-0.0541820604393738,0.9472596322970529,0.7650404776089601,0.9000476207164236
37780567,m1_plus_normal,0.001315099296231564,1.0013159644185101,0.9942804090532532,0.9942804090532532
37780567,m1_plus_both,-0.01885761240678304,0.9813190799575084,0.9193992711749033,0.9597760107461486
37807731,m1_clinical,-0.12749737117941054,0.8802957299707191,0.5687800706664572,0.75335108697544
37807731,m1_plus_tumor,-0.11757728052329512,0.8890718011574468,0.5998083456012021,0.7751965694361255
37807731,m1_plus_normal,-0.11546371175401784,0.8909529027685597,0.6050482682436493,0.7782960883177701
37807731,m1_plus_both,-0.10744710668284327,0.8981240259534334,0.6309091534714084,0.8007626061880437
37845668,m1_clinical,0.13221408249170613,1.141352636730643,0.6595466357143077,0.8231471272565463
37845668,m1_plus_tumor,0.032568916826436076,1.0331050890147575,0.927634546881942,0.9600357535647523
37845668,m1_plus_normal,0.0535010834789136,1.0549581347918657,0.8645229334639217,0.9370830476091454
37845668,m1_plus_both,-0.06685942578446116,0.9353266749092608,0.8583898665032504,0.9331154501958107
37849225,m1_clinical,-1.5853302652611312,0.20488011715650983,1.795781745183575e-06,0.00011971878301223835
37849225,m1_plus_tumor,-1.6715743579361733,0.18795093054947784,8.631187296778617e-07,6.693868446317168e-05
37849225,m1_plus_normal,-1.6399113105293501,0.19399724704108814,4.141791740102066e-07,4.990702865071853e-05
37849225,m1_plus_both,-1.7141705105462852,0.18011306065088387,2.23536532758323e-07,4.990702865071853e-05
37876438,m1_clinical,0.25192627672589324,1.286501188708836,0.13890073417149507,0.34312682638273273
37876438,m1_plus_tumor,0.2674401203544678,1.3066153878272895,0.11708179935877112,0.3122181316233897
37876438,m1_plus_normal,0.28379410847630465,1.3281594458276351,0.10099813559586485,0.2875054927192775
37876438,m1_plus_both,0.29952316677387236,1.3492153034802297,0.0851093131333459,0.2521757426173212
37919060,m1_clinical,0.20765327293954344,1.2307863486252528,0.19645517485341943,0.41798973373067966
37919060,m1_plus_tumor,0.19350603795602178,1.2134967135691688,0.2587667723236639,0.4791977265253035
37919060,m1_plus_normal,0.17768738315146218,1.1944518570869571,0.29120019425894317,0.5100742812344891
37919060,m1_plus_both,0.16315018533959616,1.1772134766184954,0.3625589574516447,0.5762417423010731
37965307,m1_clinical,-0.4389200506904967,0.6447323234734026,0.13004405282054152,0.3323809656755055
37965307,m1_plus_tumor,-0.45934007306173424,0.6317003840836648,0.11340391336062801,0.30444003586745777
37965307,m1_plus_normal,-0.5968811200241682,0.5505259857520717,0.052547555257544905,0.19197695026478767
37965307,m1_plus_both,-0.6086907863181744,0.5440626973322958,0.04768448083716158,0.18079424014089698
37968767,m1_clinical,0.4038434931215019,1.497569548680748,0.040637912167369124,0.1625516486694765
37968767,m1_plus_tumor,0.3930902341844852,1.4815520699406965,0.048255023881027835,0.18209442973972767
37968767,m1_plus_normal,0.6139271505296381,1.8476732605574742,0.039413290262446846,0.15844538798973606
37968767,m1_plus_both,0.600299152791153,1.8226639738564743,0.04527735621981642,0.17331045442991933
38017469,m1_clinical,-0.017461044077236774,0.9826905165352973,0.9332364565967275,0.9640754514206276
38017469,m1_plus_tumor,-0.05531964698726209,0.9461826551754804,0.7973368110808985,0.9191202433209203
38017469,m1_plus_normal,-0.040947128100408216,0.9598798792787777,0.8445468065336982,0.9311514058664638
38017469,m1_plus_both,-0.07521000124730343,0.9275486794948012,0.7272950789665094,0.876259131284951
38049825,m1_clinical,0.5209011893711073,1.683544158366815,0.074548760580823,0.2293808017871477
38049825,m1_plus_tumor,0.5020941091578368,1.6521774905996485,0.09303942504535069,0.2696794928850745
38049825,m1_plus_normal,0.4826369174242156,1.6203414804368161,0.1062566782107283,0.2951574394742453
38049825,m1_plus_both,0.4658904410973247,1.5934324150781456,0.12594661392550302,0.32502351980774974
38073378,m1_clinical,0.7404924507464636,2.096967913685029,0.004018596155508348,0.03247350428693614
38073378,m1_plus_tumor,0.7626138120521831,2.1438725833870333,0.004342809685441322,0.03318933156360809
38073378,m1_plus_normal,0.7156753678593734,2.045567726546282,0.006058597547321361,0.044878500350528594
38073378,m1_plus_both,0.7392336476314688,2.094329904658574,0.006179735644920786,0.04535585794437273
38172584,m1_clinical,-0.05872558199647197,0.9429655003652313,0.6697508901565375,0.8319886834242702
38172584,m1_plus_tumor,-0.02695393934527366,0.9734060762129563,0.8572174082755958,0.9331154501958107
38172584,m1_plus_normal,-0.13674944284401402,0.8721887318850204,0.35239217970700787,0.5730064691616044
38172584,m1_plus_both,-0.12429260046767743,0.8831214013397812,0.46387450828226495,0.6742683920307323
38183115,m1_clinical,-0.5923073502953722,0.5530497319580233,0.0007826961715325424,0.011051841735207986
38183115,m1_plus_tumor,-0.5877796789807322,0.555559436636549,0.0008671531132871457,0.011758008315757908
38183115,m1_plus_normal,-0.5859453243866983,0.556579464902149,0.0013924897840638809,0.015914168960730068
38183115,m1_plus_both,-0.5845631440986653,0.5573492899632155,0.0014520222836790892,0.016360814463989737
38217031,m1_clinical,0.3447446972493227,1.411629480769718,0.06747338048222505,0.22122419830237722
38217031,m1_plus_tumor,0.37435840966410544,1.4540582055887321,0.05300733194557142,0.19197695026478767
38217031,m1_plus_normal,0.31978691883572935,1.3768343556096296,0.10134568618354531,0.2875054927192775
38217031,m1_plus_both,0.35356208326612637,1.4241313989355264,0.07729260312666357,0.23511057985296904
38273010,m1_clinical,-0.5023460382246459,0.6051093834366431,0.013842034708236564,0.0832603591472876
38273010,m1_plus_tumor,-0.5216031868250491,0.5935681840730749,0.011852126058900255,0.07525159402476353
38273010,m1_plus_normal,-0.5139862910952416,0.5981065933928835,0.02240466923148038,0.10979384376705048
38273010,m1_plus_both,-0.5420522462236601,0.5815535358192966,0.017649920023670378,0.09642249607246406
38282152,m1_clinical,0.14741721709653782,1.1588373489384944,0.43822892073235586,0.6534256351409009
38282152,m1_plus_tumor,0.17551446726736913,1.1918592314727017,0.36375259982755237,0.5762417423010731
38282152,m1_plus_normal,0.12201958629543841,1.12977622969463,0.5255055963801907,0.7236704188356112
38282152,m1_plus_both,0.15120533308006556,1.163235484286351,0.4404436377166703,0.6534256351409009
38305808,m1_clinical,0.2335561080332706,1.263083695044771,0.17200878777715625,0.3920428211445157
38305808,m1_plus_tumor,0.24890921565307947,1.2826255854579618,0.23078169781824368,0.4536249588564986
38305808,m1_plus_normal,0.2138038792807522,1.2383797590467405,0.21499746765040006,0.4383906215743282
38305808,m1_plus_both,0.22821355633706078,1.2563535990582262,0.2717388846774089,0.49295035769144474
38332160,m1_clinical,0.003552930931666806,1.0035592500723767,0.990324150060534,0.994051844477324
38332160,m1_plus_tumor,0.045959736679171505,1.0470322531127105,0.8782745573029552,0.94058854865109
38332160,m1_plus_normal,-0.03163801934756321,0.9688572261830299,0.9149730181526339,0.9586859670655434
38332160,m1_plus_both,0.006993724106497401,1.0070182373078043,0.9816552578582587,0.9899076223020048
38333832,m1_clinical,0.3128603133020501,1.367330519801735,0.10216933282217469,0.28780093752725266
38333832,m1_plus_tumor,0.31136138836775484,1.3652825292676676,0.10673910388742909,0.295471567854475
38333832,m1_plus_normal,0.28673445341396975,1.3320704397484249,0.14164092217959928,0.34758508510331115
38333832,m1_plus_both,0.2872200368285944,1.33271742813178,0.14401545227246268,0.3487993390276951
38356551,m1_clinical,0.3118677595890242,1.3659740441162236,0.050951645440132774,0.1895875179167731
38356551,m1_plus_tumor,0.3138677892820915,1.368708766615915,0.06634038197042276,0.22021703558646558
38356551,m1_plus_normal,0.4049991367740424,1.499301205820489,0.06863867189739219,0.22267475397575678
38356551,m1_plus_both,0.42612049721263356,1.5313052820349167,0.08487015933991156,0.2521757426173212
38387404,m1_clinical,-0.23882321938029227,0.7875540943681897,0.18846455487484046,0.40749092945911447
38387404,m1_plus_tumor,-0.22954102098981718,0.7948983604514855,0.20814948498220975,0.4349852702032053
38387404,m1_plus_normal,-0.42265520467133333,0.6553045401080131,0.042963415897918474,0.16757863345293642
38387404,m1_plus_both,-0.4132784142434173,0.6614780922658049,0.0515939131174582,0.19108856710169703
38507521,m1_clinical,-0.31751589434547745,0.7279551103123441,0.13192707497397793,0.3339925948708302
38507521,m1_plus_tumor,-0.3034155955167691,0.7382922016737885,0.15539119410235774,0.36348817333884853
38507521,m1_plus_normal,-0.3436187000247071,0.7091992941742831,0.10596085748909598,0.2951574394742453
38507521,m1_plus_both,-0.3325674115709717,0.7170803277232232,0.12300513925089113,0.32501636712699744
38570787,m1_clinical,-0.0026156291581334607,0.9973877886192841,0.9845095734939759,0.990701457604001
38570787,m1_plus_tumor,0.006360456828302909,1.0063807274879313,0.9625687368226649,0.9797137270459693
38570787,m1_plus_normal,0.019466902874436365,1.019657618565942,0.8868952787225919,0.9460216306374314
38570787,m1_plus_both,0.026322892486399237,1.0266723997628737,0.8481240897918896,0.9311514058664638
38714517,m1_clinical,0.15489592320384457,1.167536441329332,0.20824919810978454,0.4349852702032053
38714517,m1_plus_tumor,0.1630850886808088,1.177136846448699,0.2835645056935656,0.50636518873851
38714517,m1_plus_normal,0.13723642762066263,1.1470993224260992,0.39902974191472573,0.6231110140388644
38714517,m1_plus_both,0.13939316470915036,1.1495759838727346,0.5421501998297971,0.735368603734152
38735911,m1_clinical,0.14680925013417634,1.1581330282391418,0.4890453303714506,0.6923404159042359
38735911,m1_plus_tumor,0.14854677198970864,1.160147058891766,0.48508740476511736,0.6907195023375775
38735911,m1_plus_normal,0.1080743486686075,1.114130576432253,0.6169434082176926,0.7896875625186465
38735911,m1_plus_both,0.11324019341723786,1.1199008934685897,0.6009664235281952,0.7754405464879938
39033098,m1_clinical,-0.26348464689738055,0.7683694192032124,0.08389713164217852,0.25043919893187616
39033098,m1_plus_tumor,-0.3449480648909386,0.708257135924239,0.035585983272994746,0.14844819322594668
39033098,m1_plus_normal,-0.601352838608204,0.5480696845076208,0.001948105657365346,0.019727652226484517
39033098,m1_plus_both,-0.7292673773503147,0.48226217689195744,0.00031148314537221956,0.005518221269559428
39033778,m1_clinical,0.38257559314476836,1.466055693929223,0.016126588434993552,0.09085401935207636
39033778,m1_plus_tumor,0.39530704851923737,1.484840038868853,0.019261725806110894,0.10122957538105366
39033778,m1_plus_normal,0.4675653992125243,1.596103584056388,0.01771763365331527,0.09642249607246406
39033778,m1_plus_both,0.49832078508696337,1.6459550365557523,0.019687751430196708,0.10161420093004753
39115575,m1_clinical,0.139289660848724,1.1494570044780699,0.4078965836864272,0.627323847162072
39115575,m1_plus_tumor,0.161713117542801,1.175522956028577,0.34319682383019867,0.5660978537405339
39115575,m1_plus_normal,0.10467126340255731,1.1103455391383361,0.5484848184829276,0.7399457922198012
39115575,m1_plus_both,0.12997443055740357,1.138799264489925,0.4642005676078724,0.6742683920307323
39160525,m1_clinical,0.4380175796572852,1.5496321491821585,0.027730098516786504,0.12547040295402745
39160525,m1_plus_tumor,0.445352866059596,1.5610409370223306,0.03416769412777424,0.14617195348780423
39160525,m1_plus_normal,0.42352852560563664,1.5273413216778478,0.043146036827467114,0.16757863345293642
39160525,m1_plus_both,0.43004284995327346,1.5373233963726485,0.05239030242569236,0.19197695026478767
39269596,m1_clinical,0.005482122802303351,1.0054971771348407,0.9726647395102579,0.9874768929038151
39269596,m1_plus_tumor,0.06484774974465114,1.0669965615180526,0.7158464755213605,0.8684002768586166
39269596,m1_plus_normal,-0.015430962015550788,0.9846874852444506,0.923198207305672,0.9597760107461486
39269596,m1_plus_both,0.035954223795473444,1.0366083934069905,0.842344445414055,0.9311514058664638
39343809,m1_clinical,0.5682017172941098,1.7650900647919643,0.015210297821212533,0.0875412824242448
39343809,m1_plus_tumor,0.6026199567928548,1.8268989320538875,0.01830116113722819,0.0983144618879361
39343809,m1_plus_normal,0.5907422423455826,1.8053279090436618,0.02386435309977047,0.11164609637319518
39343809,m1_plus_both,0.6331114363336233,1.8834617430824674,0.02695427246489479,0.12321953126809047
39368544,m1_clinical,0.5111178463230952,1.6671537754304588,0.013479614760402417,0.0816946349115298
39368544,m1_plus_tumor,0.5434211015631949,1.7218875494220844,0.010233596472386261,0.06766014196619016
39368544,m1_plus_normal,0.5357703244975119,1.7087640381933105,0.021212403386066964,0.10586100546006523
39368544,m1_plus_both,0.5847029415564934,1.7944578476020958,0.014216766549117545,0.0837540782605231
39380003,m1_clinical,-0.5912936459000593,0.5536106451541892,0.03376152384277327,0.14521085523773447
39380003,m1_plus_tumor,-0.6561123176681718,0.5188645992241305,0.019992678921484392,0.10252655857171483
39380003,m1_plus_normal,-0.7895286304983954,0.45405877430494457,0.00632393184360852,0.045577887161142486
39380003,m1_plus_both,-0.8500966486054179,0.42737362488778613,0.0035808311563094255,0.030475158777101496
39432593,m1_clinical,-0.6447808401260853,0.5247775396841358,0.02130452734883813,0.10586100546006523
39432593,m1_plus_tumor,-0.6378772805754189,0.5284129067284443,0.0231256577359729,0.11078159394478038
39432593,m1_plus_normal,-0.6561605099006926,0.5188395945832375,0.0193433130497021,0.10122957538105366
39432593,m1_plus_both,-0.6510536622028454,0.5214960065447996,0.020615649249520696,0.10438303417478832
39503984,m1_clinical,0.19982166894569223,1.221184963538922,0.2893446958494824,0.5100742812344891
39503984,m1_plus_tumor,0.18131738872461142,1.1987956031264346,0.34812846749792237,0.5709624825186217
39503984,m1_plus_normal,0.15594436810066611,1.1687611808768714,0.44106230372010813,0.6534256351409009
39503984,m1_plus_both,0.13808700250153316,1.1480754313636408,0.5028657846337874,0.7057765398368946
39507864,m1_clinical,-0.33754842025525905,0.7135174251742019,0.31012106874461687,0.5301214850335332
39507864,m1_plus_tumor,-0.3991243028479985,0.6709073004818775,0.23760410311101246,0.4613671905068203
39507864,m1_plus_normal,-0.37312236724826664,0.6885809679301738,0.26368358086384586,0.48493532112891197
39507864,m1_plus_both,-0.4233953570445461,0.6548196943494786,0.21004131343899274,0.43629573556966533
39695796,m1_clinical,0.1082500313837437,1.114326327111439,0.6669436840012235,0.8301778925709724
39695796,m1_plus_tumor,0.10404437670268774,1.109649696417652,0.6803553285061363,0.8410389382329709
39695796,m1_plus_normal,0.05557229725325744,1.0571454430215206,0.8302560966408226,0.9311514058664638
39695796,m1_plus_both,0.055203619622866164,1.0567557689810732,0.8317656086006152,0.9311514058664638
39708127,m1_clinical,-0.0010397231765849019,0.9989608171482781,0.9927376744894396,0.9942804090532532
39708127,m1_plus_tumor,-0.05587769568842799,0.9456547864756142,0.6768207663921317,0.8381681317549619
39708127,m1_plus_normal,-0.10326545255548863,0.9018875333524337,0.4652451905012053,0.6742683920307323
39708127,m1_plus_both,-0.23218556256100276,0.7927989958444022,0.18385323509177118,0.40598882669617153
39739621,m1_clinical,-0.1545055593921113,0.856838728626387,0.18732186851541588,0.40749092945911447
39739621,m1_plus_tumor,-0.3183514939592083,0.7273470853714348,0.028103175884855818,0.1263064084712621
39739621,m1_plus_normal,-0.30149130168222077,0.7397142605963605,0.031708050869086575,0.1380959061645882
39739621,m1_plus_both,-0.5771499451518125,0.5614963837561456,0.0006349887142910673,0.009769057142939496
39749345,m1_clinical,0.8045323661688729,2.235650788391019,0.0558639058102244,0.19687720109330184
39749345,m1_plus_tumor,0.8086159882423148,2.2447990075208377,0.055789310646776745,0.19687720109330184
39749345,m1_plus_normal,0.7630502691214047,2.144808495959535,0.07357183215205085,0.22836617561898426
39749345,m1_plus_both,0.7718631460052424,2.163793964594444,0.07120321675809925,0.2251485114880609
39769061,m1_clinical,0.1763982867637984,1.1929130855382608,0.4010724165725762,0.6231110140388644
39769061,m1_plus_tumor,0.1993958530380395,1.2206650742516807,0.3495617267359733,0.5709624825186217
39769061,m1_plus_normal,0.11740223174044012,1.1245716771532484,0.6059413694934428,0.7782960883177701
39769061,m1_plus_both,0.14680146001759353,1.1581240062829745,0.5281400207067626,0.7236704188356112
39867879,m1_clinical,-0.18905391913750014,0.8277418743635376,0.20082719264527915,0.42431061128238545
39867879,m1_plus_tumor,-0.24420653776619258,0.7833258311868405,0.11875546387927505,0.3156291398784719
39867879,m1_plus_normal,-0.39397135644942305,0.6743733724116014,0.02352963547832562,0.11138288983822779
39867879,m1_plus_both,-0.49020293340396115,0.6125020844386143,0.00904455968546801,0.06080376259138158
39991573,m1_clinical,0.1755014447873797,1.1918437106107698,0.31945960143345936,0.5403122222976057
39991573,m1_plus_tumor,0.16000827237543438,1.1735205787544645,0.45905303656095,0.6713755562134552
39991573,m1_plus_normal,0.1545452291613826,1.1671270650421088,0.3837200987580648,0.6030964224095321
39991573,m1_plus_both,0.1406430731904518,1.151013746993856,0.5164898408432363,0.7185945611731984
40018511,m1_clinical,-0.26732480396922503,0.7654244181966037,0.24957590077675104,0.471516724601349
40018511,m1_plus_tumor,-0.2838657791954524,0.7528676884318186,0.22315150264488756,0.44742155918774446
40018511,m1_plus_normal,-0.3536324042934325,0.7021330210067424,0.1383376864064658,0.34312682638273273
40018511,m1_plus_both,-0.3552646346830601,0.7009879129466126,0.13393427252828916,0.3350381806470252
40097551,m1_clinical,0.14228189891413154,1.1529016044428875,0.35541534367523475,0.5732801318723602
40097551,m1_plus_tumor,0.15356062991805397,1.1659784781586782,0.32706607709076185,0.5485384940725566
40097551,m1_plus_normal,0.0880458903941965,1.0920382349434172,0.637615338953138,0.8032317179515381
40097551,m1_plus_both,0.11041744231577187,1.1167441494354244,0.5603781215816375,0.7463113363879091
40319103,m1_clinical,0.1468858559965139,1.158221751416786,0.29335911854458413,0.5100742812344891
40319103,m1_plus_tumor,0.14875580471716335,1.1603895929436288,0.4164618461915327,0.6334020474395935
40319103,m1_plus_normal,0.10891785846554179,1.115070752956847,0.4923579755107663,0.6923404159042359
40319103,m1_plus_both,0.08518168049598146,1.0889148833242273,0.6959779107857789,0.8545517150691322
40330458,m1_clinical,0.018143683892581332,1.0183092805200453,0.918718945000771,0.9597760107461486
40330458,m1_plus_tumor,-0.019831481992256674,0.9803638683531527,0.9153299051826552,0.9586859670655434
40330458,m1_plus_normal,-0.11987052746007125,0.88703527599292,0.5795398741073476,0.7615036352285459
