dataset,sample,tumor_epithelial_fraction,normal_urothelial_fraction,immune_score,stromal_score
TCGA,TCGA-2F-A9KO-01A-11R-A38B-07,0.14168705066836154,0.11266524585963106,6.490896529895703,9.461680545076216
TCGA,TCGA-2F-A9KP-01A-11R-A38B-07,0.15083358070949043,0.1684129446675162,3.4291841160717644,7.747335476785848
TCGA,TCGA-2F-A9KQ-01A-11R-A38B-07,0.1411328083524178,0.16938657502878154,3.083744746094583,8.678928492602308
TCGA,TCGA-2F-A9KR-01A-11R-A38B-07,0.17400592870291448,0.10758399271135174,4.078370740655695,8.48150154755385
TCGA,TCGA-2F-A9KT-01A-11R-A38B-07,0.18612687537481046,0.14183773823745713,3.3008408103135323,9.069661259212344
TCGA,TCGA-2F-A9KW-01A-11R-A38B-07,0.11797365080944405,0.1415110238707716,4.030443268596182,9.25464773665064
TCGA,TCGA-4Z-AA7M-01A-11R-A39I-07,0.1566366605451714,0.1377485840971584,3.327688955542608,8.826526462648262
TCGA,TCGA-4Z-AA7N-01A-11R-A39I-07,0.11047269391430953,0.09516245724875536,7.121477481073174,10.142176974199058
TCGA,TCGA-4Z-AA7O-01A-31R-A39I-07,0.15109800201509652,0.1330931925009415,5.401928666150825,9.025416675613988
TCGA,TCGA-4Z-AA7Q-01A-11R-A39I-07,0.14052716087696257,0.08077279482690781,6.845486582449803,8.531511987222746
TCGA,TCGA-4Z-AA7R-01A-11R-A39I-07,0.14281770967983684,0.10833710143832849,3.148839773174335,8.950571499666449
TCGA,TCGA-4Z-AA7S-01A-11R-A39I-07,0.1397579724296495,0.14211923245271552,3.9512431487964657,8.154204622424405
TCGA,TCGA-4Z-AA7W-01A-11R-A39I-07,0.1565897521954752,0.08367735705048238,7.180909444421651,8.99316282930197
TCGA,TCGA-4Z-AA7Y-01A-11R-A39I-07,0.17341462646622824,0.1621165711843705,2.495171429821462,7.726509872129147
TCGA,TCGA-4Z-AA80-01A-11R-A39I-07,0.14628826889826946,0.165232291703431,4.039773343798807,7.049198363371234
TCGA,TCGA-4Z-AA81-01A-11R-A39I-07,0.1617976314606735,0.1417281315475823,5.557971009482112,7.619319154950107
TCGA,TCGA-4Z-AA82-01A-11R-A39I-07,0.17441920462905783,0.0725832734645305,4.346425240411036,9.81798374315619
TCGA,TCGA-4Z-AA83-01A-11R-A39I-07,0.1593651796287649,0.11179956305427012,4.098011996952428,9.000664258178173
TCGA,TCGA-4Z-AA84-01A-11R-A39I-07,0.1489620444779033,0.11504915826479856,4.086912836495913,8.544963627348448
TCGA,TCGA-4Z-AA86-01A-11R-A39I-07,0.1507066607883151,0.08068240043965773,6.56711246277156,10.2522784609236
TCGA,TCGA-4Z-AA87-01A-11R-A39I-07,0.12460288949541386,0.16609922530521626,5.479072678788155,8.565967000711565
TCGA,TCGA-4Z-AA89-01A-11R-A39I-07,0.19179362268285385,0.171476506490466,3.702149907137982,6.4970924263662155
TCGA,TCGA-5N-A9KI-01A-31R-A42T-07,0.11307059927078844,0.14399871683193807,5.187131102449845,9.742159720008143
TCGA,TCGA-5N-A9KM-01A-11R-A42T-07,0.13497806652552355,0.1221097193068286,5.1386356836153695,9.369897366302629
TCGA,TCGA-BL-A0C8-01A-11R-A10U-07,0.12462201497204216,0.16560211458590976,3.5409028330817294,8.717209637101668
TCGA,TCGA-BL-A13I-01A-11R-A13Y-07,0.05010349809410035,0.04952138054715021,5.772444390331257,9.258117788762796
TCGA,TCGA-BL-A13J-11A-13R-A10U-07,0.04380077408120179,0.03595157088733558,3.326108133648458,10.603823722974207
TCGA,TCGA-BL-A13J-01A-11R-A10U-07,0.1579714121685799,0.12890013960580937,4.158860805981257,9.998086128742415
TCGA,TCGA-BL-A3JM-01A-12R-A21D-07,0.1212680191731922,0.07585746647504753,4.565285525637899,8.681318968312336
TCGA,TCGA-BL-A5ZZ-01A-31R-A30C-07,0.12506456315094527,0.08887125047529772,5.263137462459943,10.81043413592186
TCGA,TCGA-BT-A0S7-01A-11R-A10U-07,0.15089870526024488,0.0991517684580469,4.674547881041654,9.138874727477305
TCGA,TCGA-BT-A0YX-01A-11R-A10U-07,0.16511372595343363,0.05663606603426813,5.951396896010235,8.766660941406197
TCGA,TCGA-BT-A20J-01A-11R-A14Y-07,0.12538035729226327,0.08974386328540174,6.6884108006912655,8.56571054796201
TCGA,TCGA-BT-A20N-11A-11R-A14Y-07,0.04440307542147164,0.03326163853425165,4.863662497665308,10.711625014865723
TCGA,TCGA-BT-A20N-01A-11R-A14Y-07,0.1778564039663232,0.127568541953527,3.4132382780370234,8.855772672858693
TCGA,TCGA-BT-A20O-01A-21R-A14Y-07,0.06239606944280441,0.029194957329314347,7.937857467018629,9.679206169959997
TCGA,TCGA-BT-A20P-01A-11R-A14Y-07,0.1571688400805812,0.123557681068143,2.937023919390739,8.392679006308516
TCGA,TCGA-BT-A20Q-11A-11R-A14Y-07,0.06539500899439375,0.04951945727688934,2.8953723949219,10.893564441117697
TCGA,TCGA-BT-A20Q-01A-11R-A14Y-07,0.13436187494849566,0.09698940085573733,5.613514339969823,10.271127325930113
TCGA,TCGA-BT-A20R-11A-11R-A16R-07,0.05457962645729825,0.05270631825449825,3.6010881790457545,10.795411804878674
TCGA,TCGA-BT-A20R-01A-12R-A16R-07,0.10464252145213276,0.1407667420359869,4.738483931496366,10.801999203607853
TCGA,TCGA-BT-A20T-01A-11R-A14Y-07,0.15714052855027597,0.12787544358308578,5.174869814614695,10.188128338906564
TCGA,TCGA-BT-A20U-11A-11R-A14Y-07,0.14642185727041412,0.09354995058161117,5.866539193349772,8.685019033080291
TCGA,TCGA-BT-A20U-01A-11R-A14Y-07,0.18048566358667872,0.09467929075567635,4.537229581392561,9.489240650099136
TCGA,TCGA-BT-A20V-01A-11R-A14Y-07,0.17956370936375607,0.12686342453836466,4.594351563850436,7.085674833796878
TCGA,TCGA-BT-A20W-11A-11R-A14Y-07,0.10906838682132354,0.10356765603080341,6.325122518490815,10.848235679065294
TCGA,TCGA-BT-A20W-01A-21R-A14Y-07,0.1192374872703231,0.14437615938475148,5.47908309941999,8.892108882315817
TCGA,TCGA-BT-A20X-01A-11R-A16R-07,0.17961388499708228,0.06513500900179321,5.0033220504282205,9.436741749673194
TCGA,TCGA-BT-A2LA-11A-11R-A18C-07,0.13405176981137085,0.13948577535749052,5.445312159180217,9.264348487602385
TCGA,TCGA-BT-A2LA-01A-11R-A18C-07,0.0769417895995946,0.0722666369132045,3.1218019702772506,8.289820961063368
TCGA,TCGA-BT-A2LB-11A-11R-A18C-07,0.1432032302268113,0.0870308183337942,6.344414800099029,9.300169592985773
TCGA,TCGA-BT-A2LB-01A-11R-A18C-07,0.14093927163814415,0.13999036711850807,5.518396572047914,10.17687937969491
TCGA,TCGA-BT-A2LD-01A-12R-A20F-07,0.15790281494381297,0.11944681494765282,4.929996396708345,9.1562133284956
TCGA,TCGA-BT-A3PH-01A-11R-A220-07,0.14640202334863117,0.1811464976028325,3.2063602388237165,8.804171163037143
TCGA,TCGA-BT-A3PJ-01A-21R-A220-07,0.18606074277800924,0.07009323001250237,5.289070935550663,8.687104003108933
TCGA,TCGA-BT-A3PK-01A-21R-A220-07,0.15355448502650307,0.07941925068925473,4.943775487203515,10.0670726278673
TCGA,TCGA-BT-A42C-01A-11R-A23N-07,0.15589883294906873,0.1538527236183471,3.7822798626716563,7.620807567388892
TCGA,TCGA-BT-A42E-01A-11R-A23W-07,0.189413023444582,0.07201909227252248,5.9643407668037565,8.696834595422313
TCGA,TCGA-BT-A42F-01A-11R-A23W-07,0.13702970036625411,0.05229058537066185,6.8908906332521385,8.734181140816293
TCGA,TCGA-C4-A0EZ-01A-21R-A24X-07,0.15597964680665072,0.10423626822524308,3.2997736034231147,8.688153617646408
TCGA,TCGA-C4-A0F0-01A-12R-A10U-07,0.1801553123527122,0.058492530685593604,4.906778142392942,9.221065035972291
TCGA,TCGA-C4-A0F1-01A-11R-A034-07,0.18569084405395556,0.05787529681013761,4.5050652058773,9.811090986437895
TCGA,TCGA-C4-A0F6-01A-11R-A10U-07,0.15379920540030562,0.13785030395663136,4.745521384472182,9.549804177994412
TCGA,TCGA-C4-A0F7-01A-11R-A084-07,0.18741350021232253,0.10820835385201162,3.28363612921245,9.306945906719989
TCGA,TCGA-CF-A1HR-01A-11R-A13Y-07,0.1283601805841514,0.1363884933824816,5.163367896285306,8.880134784327856
TCGA,TCGA-CF-A1HS-01A-11R-A13Y-07,0.18907570488166026,0.11412839083354068,4.764962843950161,8.647025304167883
TCGA,TCGA-CF-A27C-01A-11R-A16R-07,0.17084440148277868,0.18583091312171646,3.2408508115027814,6.938124552130114
TCGA,TCGA-CF-A3MF-01A-12R-A21D-07,0.16738937845670956,0.16800092039283557,3.4760907209636214,7.771714691635881
TCGA,TCGA-CF-A3MG-01A-11R-A20F-07,0.18434336411701696,0.201646611004229,1.9707811827939619,6.789187525613019
TCGA,TCGA-CF-A3MH-01A-11R-A20F-07,0.17750482794773237,0.16814482868258226,3.2122238172825193,7.236763154076385
TCGA,TCGA-CF-A3MI-01A-11R-A20F-07,0.16003418387018128,0.16486463463764314,3.9460466184071024,8.23410045854755
TCGA,TCGA-CF-A47S-01A-11R-A23W-07,0.15718648951939457,0.15802919832465742,4.253910200417816,7.389408885573256
TCGA,TCGA-CF-A47T-01A-11R-A23W-07,0.18215526678194674,0.16689781857495287,2.7067923092624757,8.667777053066562
TCGA,TCGA-CF-A47V-01A-11R-A23W-07,0.1493722028663691,0.12612669991700748,4.285618529464729,8.495381462948705
TCGA,TCGA-CF-A47W-01A-11R-A23W-07,0.16513241171864051,0.15330136827360277,3.1724257818515342,7.860547461164515
TCGA,TCGA-CF-A47X-01A-31R-A23W-07,0.1328548534899715,0.1814439724598099,3.5306340177647733,7.510767490892773
TCGA,TCGA-CF-A47Y-01A-11R-A23W-07,0.16420793307885373,0.13718074664738886,3.3296940131943176,7.7296990261216365
TCGA,TCGA-CF-A5U8-01A-11R-A28M-07,0.181923576748077,0.18626030873453842,3.2619476539876686,7.483912364579754
TCGA,TCGA-CF-A5UA-01A-11R-A28M-07,0.18156339091641727,0.1280199483768886,3.4726429008334967,7.869628606084549
TCGA,TCGA-CF-A7I0-01A-22R-A352-07,0.11947965451873442,0.14455207649837176,4.873868489010061,9.27152903843584
TCGA,TCGA-CF-A8HX-01A-11R-A36F-07,0.15969213743910204,0.1441410959523805,2.8057970835080415,8.010993136527649
TCGA,TCGA-CF-A8HY-01A-11R-A36F-07,0.16756870187261722,0.13904529522085118,3.4090559019337263,7.92852987010271
TCGA,TCGA-CF-A9FF-01A-11R-A38B-07,0.12329319701854856,0.13905459337071338,5.23167363715357,9.121555506279897
TCGA,TCGA-CF-A9FH-01A-11R-A38B-07,0.17574872782676082,0.16522801429786416,2.529738816489499,7.110053588179703
TCGA,TCGA-CF-A9FL-01A-11R-A38B-07,0.1479572660755613,0.15700544061640034,4.281127114790944,9.64413304204563
TCGA,TCGA-CF-A9FM-01A-11R-A38B-07,0.15728897596928132,0.13671160526625642,3.942977520087196,7.619296388349899
TCGA,TCGA-CU-A0YN-11A-11R-A10U-07,0.04489494231929752,0.047606953045164636,4.3029041634993614,11.56067973570908
TCGA,TCGA-CU-A0YN-01A-21R-A10U-07,0.1581532399277778,0.08014680964442439,5.651103249173559,9.69072252326642
TCGA,TCGA-CU-A0YO-01A-11R-A10U-07,0.13276836987266125,0.1316864377571002,5.216291235793468,9.385812750378504
TCGA,TCGA-CU-A0YR-11A-13R-A10U-07,0.08247967808949036,0.09144982138778196,6.061224795251394,10.769737224211394
TCGA,TCGA-CU-A0YR-01A-12R-A10U-07,0.13195160919674695,0.14482801129465084,5.633164456822892,9.450554667713899
TCGA,TCGA-CU-A3KJ-01A-11R-A21D-07,0.18552676207949134,0.06658776309193207,4.591742165002623,8.383135846033209
TCGA,TCGA-CU-A3QU-01A-11R-A22U-07,0.12294735605185278,0.18437859042621996,3.399864080156841,6.571285658063346
TCGA,TCGA-CU-A3YL-01A-11R-A22U-07,0.1386588971594504,0.15364661901792986,4.37773121203247,8.69142853666215
TCGA,TCGA-CU-A5W6-01A-11R-A28M-07,0.15153124189222852,0.14481330664156136,4.4252324113938775,8.632242150558119
TCGA,TCGA-CU-A72E-01A-12R-A33J-07,0.1671825643818562,0.11785989310845331,4.290497119168294,9.775071240269693
TCGA,TCGA-DK-A1A3-01A-11R-A13Y-07,0.10821569734039732,0.14815131750745486,5.456458477071584,9.683125939788889
TCGA,TCGA-DK-A1A5-01A-11R-A13Y-07,0.1518671474882784,0.11623081756955782,4.422425827570092,10.570475887967032
TCGA,TCGA-DK-A1A6-01A-11R-A13Y-07,0.1325812132284019,0.14024863184325004,5.278154678911076,8.751245023596129
TCGA,TCGA-DK-A1A7-01A-11R-A13Y-07,0.13992687692743794,0.14025320907611608,4.93762025208,8.498191873725423
TCGA,TCGA-DK-A1AA-01A-11R-A13Y-07,0.17362136027669553,0.1467365983742304,3.4936052076500355,8.160317080441082
TCGA,TCGA-DK-A1AB-01A-11R-A13Y-07,0.15422071205446491,0.06463502480223636,5.168338479520729,10.78713780969368
TCGA,TCGA-DK-A1AC-01A-11R-A13Y-07,0.10837844441638099,0.11424023536680822,5.689047277902617,9.31716117443425
TCGA,TCGA-DK-A1AD-01A-11R-A13Y-07,0.13488921690451708,0.1455773989751601,4.861115513342717,9.460888159313942
TCGA,TCGA-DK-A1AE-01A-11R-A13Y-07,0.1768381447359019,0.08528970634576974,3.961580807091777,8.734215258945195
TCGA,TCGA-DK-A1AF-01A-11R-A13Y-07,0.12919487308670116,0.11990790804822195,6.329643765590308,10.620287256213
TCGA,TCGA-DK-A1AG-01A-11R-A13Y-07,0.15529981894977593,0.1365938712101141,4.506174086899698,7.381646166959525
TCGA,TCGA-DK-A2HX-01A-12R-A18C-07,0.08906540433320594,0.1319029870695012,4.744459257305891,10.809759920603213
TCGA,TCGA-DK-A2I1-01A-11R-A180-07,0.10754900385029069,0.14333420305466868,5.953719785982976,10.59931355399664
TCGA,TCGA-DK-A2I2-01A-11R-A180-07,0.1785749047659487,0.07938602220138881,4.998542881224372,9.711731542320777
TCGA,TCGA-DK-A2I4-01A-11R-A21D-07,0.09994036851412874,0.08478309815339215,7.44390768343452,10.119031006786443
TCGA,TCGA-DK-A2I6-01A-12R-A18C-07,0.16129104551153256,0.11633035072960156,3.5067452947136575,8.861626590920546
TCGA,TCGA-DK-A3IK-01A-32R-A21D-07,0.13449255952372163,0.1550205619746412,4.549879762638249,9.695537379622298
TCGA,TCGA-DK-A3IL-01A-11R-A20F-07,0.13417882792172983,0.14542841885179816,3.934367079657443,9.214890077486142
TCGA,TCGA-DK-A3IM-01A-11R-A20F-07,0.23691523578206644,0.0807461191286774,3.172746458557263,7.333379162090695
TCGA,TCGA-DK-A3IN-01A-11R-A20F-07,0.15043461181899473,0.11730707081226883,5.38070492324384,10.147038338717875
TCGA,TCGA-DK-A3IQ-01A-31R-A32Y-07,0.12203201730386522,0.12022503116750835,4.089611161405683,12.116962310273841
TCGA,TCGA-DK-A3IS-01A-21R-A21D-07,0.18063528445700663,0.1625520813703744,3.5990171504283395,7.688293091852425
TCGA,TCGA-DK-A3IT-01A-31R-A20F-07,0.12260973313044678,0.13776644068903615,5.2480695242289634,9.751041707887023
TCGA,TCGA-DK-A3IU-01A-11R-A20F-07,0.13274789720053426,0.08487218246525556,7.8030596700959505,10.510559692825288
TCGA,TCGA-DK-A3IV-01A-22R-A21D-07,0.11900865712547266,0.13941230468708382,5.9878573615233375,7.3142371443937595
TCGA,TCGA-DK-A3WW-01A-22R-A23N-07,0.18403837058824965,0.07442161407558609,6.5020885118902925,8.381047052084963
TCGA,TCGA-DK-A3WX-01A-22R-A22U-07,0.16482723591709622,0.07549460359447806,5.573688197213764,10.079049639228817
TCGA,TCGA-DK-A3WY-01A-11R-A22U-07,0.09798560740758872,0.05217282184596944,7.804755029548739,9.863188201368693
TCGA,TCGA-DK-A3X1-01A-12R-A22U-07,0.15221990114811645,0.14960686281487842,4.090479707344221,9.318415961408727
TCGA,TCGA-DK-A3X2-01A-11R-A22U-07,0.21794082854266156,0.11668337631998904,2.897444563448035,7.401873640734398
TCGA,TCGA-DK-A6AV-01A-12R-A30C-07,0.14166101800643288,0.13107435769312775,5.10065192738056,8.500800018218083
TCGA,TCGA-DK-A6AW-01A-11R-A30C-07,0.1474473089633525,0.12030368850100474,3.9238048872804683,8.14207369549045
TCGA,TCGA-DK-A6B0-01A-11R-A31N-07,0.16941002040385808,0.14548816309190798,3.2211309357752413,7.3561997216715
TCGA,TCGA-DK-A6B1-01A-12R-A30C-07,0.1152860061335848,0.17731082774778484,3.840132080796631,8.435378537689282
TCGA,TCGA-DK-A6B2-01A-11R-A30C-07,0.11315183655781777,0.13958825137134206,5.875129208188774,10.073139333322732
TCGA,TCGA-DK-A6B5-01A-11R-A31N-07,0.1784111090071311,0.08360333502150434,4.546352421826584,8.652757484303399
TCGA,TCGA-DK-A6B6-01A-11R-A30C-07,0.1052780313519214,0.15919320163611356,5.4714892454366035,6.947089001777519
TCGA,TCGA-DK-AA6L-01A-11R-A39I-07,0.16447692845892337,0.13305071142926214,4.596908694865548,8.545210302655779
TCGA,TCGA-DK-AA6M-01A-11R-A39I-07,0.164223127366516,0.08249280121160144,5.604084353900627,9.383003672958603
TCGA,TCGA-DK-AA6P-01A-11R-A39I-07,0.13769179554314256,0.12306104881407536,3.1993653505835504,7.859599634792086
TCGA,TCGA-DK-AA6Q-01A-11R-A39I-07,0.17832332159958542,0.08757787095484189,5.4548404166903275,7.470940620663926
TCGA,TCGA-DK-AA6R-01A-11R-A42T-07,0.19865945613448768,0.07826380342807299,4.229914594246197,9.020031544766686
TCGA,TCGA-DK-AA6S-01A-21R-A39I-07,0.15587833806548881,0.0841723726149295,5.477287951229927,10.781154319474448
TCGA,TCGA-DK-AA6T-01A-11R-A39I-07,0.08347554827011515,0.09062787386794333,6.891421799055148,8.794245018662163
TCGA,TCGA-DK-AA6U-01A-11R-A39I-07,0.16203860007699689,0.1624893187768272,3.563619985871881,7.301607084271689
TCGA,TCGA-DK-AA6W-01A-12R-A39I-07,0.13667135886959356,0.12860422288042797,4.481775571741617,8.335668494023746
TCGA,TCGA-DK-AA6X-01A-12R-A42T-07,0.12592630128518686,0.12007507523034547,5.3645868783829975,9.040786767739096
TCGA,TCGA-DK-AA71-01A-31R-A39I-07,0.16960533497225266,0.1654515983508166,4.310856410258704,8.567880149054801
TCGA,TCGA-DK-AA74-01A-11R-A39I-07,0.1443853635216792,0.07820626595133164,6.65781498215257,10.983910966946578
TCGA,TCGA-DK-AA75-01A-11R-A39I-07,0.16954185440822991,0.1812403793468146,2.795247463602963,7.162778139557721
TCGA,TCGA-DK-AA76-01A-11R-A39I-07,0.17364346462592278,0.18708193954658678,1.8221282982713443,7.224670463368864
TCGA,TCGA-DK-AA77-01A-11R-A39I-07,0.1575176830281561,0.15240072543432776,4.851746097037873,7.825360278590897
TCGA,TCGA-E5-A2PC-01A-11R-A206-07,0.19625930928383958,0.1014384709686682,4.549965474771472,7.694838685783578
TCGA,TCGA-E5-A4TZ-01A-11R-A31N-07,0.1816184400244115,0.1317932881992874,3.799152748239448,6.898640844197369
TCGA,TCGA-E5-A4U1-01A-11R-A31N-07,0.15400067061379594,0.16943514078321426,2.748524377523391,6.541211849321589
TCGA,TCGA-E7-A3X6-01A-12R-A22U-07,0.1713270160181978,0.10458917865483722,5.607366287233213,8.949618292015431
TCGA,TCGA-E7-A3Y1-01A-11R-A22U-07,0.15029871113395943,0.12602360812882835,4.313143497034951,8.404017658653652
TCGA,TCGA-E7-A4IJ-01A-31R-A26T-07,0.14294172930894666,0.14947896668995048,5.078158137018088,7.9635623103988
TCGA,TCGA-E7-A4XJ-01A-11R-A26T-07,0.17565974705020318,0.1798789278479454,2.6086444560458597,8.439478072216462
TCGA,TCGA-E7-A519-01A-11R-A26T-07,0.14534781267299832,0.11380237352738733,5.247731054780237,8.301198369104636
TCGA,TCGA-E7-A541-01A-11R-A26T-07,0.1273922849054503,0.1106188544482401,6.058140952399798,8.397137898563932
TCGA,TCGA-E7-A5KE-01A-11R-A28M-07,0.15783549566467453,0.2053340423326406,2.2786440883332935,6.790620328389262
TCGA,TCGA-E7-A5KF-01A-11R-A28M-07,0.21138869752514586,0.16057026951111394,2.1249026262620387,6.15796355687665
TCGA,TCGA-E7-A677-01A-11R-A30C-07,0.15327454435766358,0.12139133659547495,4.221075948890604,8.542763206291236
TCGA,TCGA-E7-A678-01A-11R-A30C-07,0.1591486338880398,0.15014380194648616,4.444902275275955,6.898255339127213
TCGA,TCGA-E7-A6MD-01A-41R-A352-07,0.12929704779014378,0.11663324052991474,5.9640310881537975,9.76776484494673
TCGA,TCGA-E7-A6ME-01A-22R-A32O-07,0.11759844697302425,0.14684403743752025,5.122387822913887,7.944219702870197
TCGA,TCGA-E7-A6MF-01A-12R-A32O-07,0.1643789044940047,0.1310279171458781,3.463517487137095,6.761690893519459
TCGA,TCGA-E7-A7DU-01A-11R-A32O-07,0.1644324181700862,0.16092817151713948,3.455530800647878,8.009332592318186
TCGA,TCGA-E7-A7DV-01A-11R-A33J-07,0.12683788726264605,0.1119877833521172,5.117259953544415,9.278929831727362
TCGA,TCGA-E7-A7PW-01A-11R-A352-07,0.16345657370242153,0.1730657057825084,4.084878523386813,7.335104532118945
TCGA,TCGA-E7-A7XN-01A-11R-A352-07,0.1926590682672464,0.07001629431406267,6.044676658761892,7.568470658592649
TCGA,TCGA-E7-A85H-01A-11R-A352-07,0.12663583210989765,0.1581410562091302,5.229463548960604,9.014905919580286
TCGA,TCGA-E7-A8O7-01A-11R-A36F-07,0.13835689523832262,0.1315549308941738,4.898153079075373,7.719227854627832
TCGA,TCGA-E7-A8O8-01A-11R-A36F-07,0.16101772602911762,0.171467114735631,3.8596560773815094,7.553010602475899
TCGA,TCGA-E7-A97P-01A-11R-A38B-07,0.1636011083849373,0.08500966456081055,6.213970403152791,9.864698293116533
TCGA,TCGA-E7-A97Q-01A-11R-A38B-07,0.11772905595128103,0.15598403331371075,4.863490582322553,9.866959058115667
TCGA,TCGA-FD-A3B3-01A-12R-A206-07,0.14945997517361798,0.059461082464211085,6.83497393948474,10.339447733704988
TCGA,TCGA-FD-A3B4-01A-12R-A206-07,0.1578425071657848,0.03953737565093202,6.249857360559082,9.989474824069616
TCGA,TCGA-FD-A3B5-01A-11R-A20F-07,0.19756115596108165,0.10842262585162175,3.447170987061006,9.393150765573107
TCGA,TCGA-FD-A3B6-01A-21R-A20F-07,0.1586731094641676,0.08618156845823625,6.0944680351537155,8.971370337870836
TCGA,TCGA-FD-A3B7-01A-31R-A20F-07,0.14859850251147586,0.05303459444110527,7.0581565239711335,10.686731007281654
TCGA,TCGA-FD-A3B8-01A-31R-A20F-07,0.13165224978959927,0.05141553615414695,7.431143669088366,10.903330314986638
TCGA,TCGA-FD-A3N5-01A-11R-A21D-07,0.1930118284420223,0.10059037307064482,4.4969769504985795,8.555650161977521
TCGA,TCGA-FD-A3N6-01A-11R-A21D-07,0.19914697610504514,0.0642412749423041,4.766696565561863,8.267542552455733
TCGA,TCGA-FD-A3NA-01A-11R-A21D-07,0.1521228813044798,0.1485816602346826,5.021386145060064,9.508178844661494
TCGA,TCGA-FD-A3SJ-01A-12R-A22U-07,0.12032635155492008,0.13265959368197405,4.7537114857145895,9.581817804947745
TCGA,TCGA-FD-A3SL-01A-21R-A22U-07,0.09969405909685451,0.14335429283789275,5.1761769363083125,10.744304126100497
TCGA,TCGA-FD-A3SM-01A-11R-A22U-07,0.13518238971592508,0.1360161025049886,4.075568357072028,10.224641950269888
TCGA,TCGA-FD-A3SN-01A-12R-A22U-07,0.155677400494259,0.11965380689566604,4.7331877613864135,9.734853355215078
TCGA,TCGA-FD-A3SO-01A-11R-A22U-07,0.14098234805966164,0.06838430140617867,5.357762518569984,10.17460151894411
TCGA,TCGA-FD-A3SP-01A-31R-A22U-07,0.13186361020412063,0.05900928436052427,6.161665505644896,11.241347469381466
TCGA,TCGA-FD-A3SQ-01A-21R-A22U-07,0.12362410903396086,0.10192255822750833,5.225415381095754,10.817599950104675
TCGA,TCGA-FD-A3SR-01A-11R-A22U-07,0.09711348622686083,0.14441623962179845,5.72039960490105,10.028216844739738
TCGA,TCGA-FD-A3SS-01A-12R-A22U-07,0.17737160393013607,0.1575264605077702,3.154069941434222,9.04855104314783
TCGA,TCGA-FD-A43N-01A-11R-A23W-07,0.13731365418567998,0.14382201276675582,4.915325073994065,9.773450502281403
TCGA,TCGA-FD-A43P-01A-31R-A23W-07,0.10741286833614952,0.13850912149389838,6.834659572717831,9.073406573208262
TCGA,TCGA-FD-A43S-01A-21R-A23W-07,0.11155292932555431,0.11253043381919219,7.270116550918769,10.190480061563775
TCGA,TCGA-FD-A43U-01A-11R-A23W-07,0.10871226971722495,0.10928648275708096,6.838561791489449,10.846337011109892
TCGA,TCGA-FD-A43X-01A-11R-A23W-07,0.18019824690310027,0.14976831690255182,2.6105813509954388,7.588887906567146
TCGA,TCGA-FD-A43Y-01A-21R-A26T-07,0.18822603494585313,0.07847194486566508,4.853857405391361,9.573150021366335
TCGA,TCGA-FD-A5BR-01A-11R-A26T-07,0.138372470499638,0.13018129869908354,5.789733713513263,9.567559738330285
TCGA,TCGA-FD-A5BS-01A-21R-A26T-07,0.09593204015668452,0.06166361031679376,8.181788456644602,10.827155756183917
TCGA,TCGA-FD-A5BT-01A-11R-A26T-07,0.12928836026090776,0.08430835492053083,7.155801033047465,11.334224187225846
TCGA,TCGA-FD-A5BU-01A-31R-A26T-07,0.1620505013905356,0.04979180888873098,6.033001246476757,10.184337070358804
TCGA,TCGA-FD-A5BV-01A-11R-A26T-07,0.14606028164210855,0.16912620437284964,3.1746527397821365,8.825229615034448
TCGA,TCGA-FD-A5BX-01A-11R-A26T-07,0.09519237728402914,0.07416473591766348,5.686482986910353,10.56742970663861
TCGA,TCGA-FD-A5BY-01A-31R-A28M-07,0.16733047557641162,0.10135027571893872,4.503936218943148,9.872565048150578
TCGA,TCGA-FD-A5BZ-01A-11R-A28M-07,0.13339676639307946,0.13317146864117202,4.3530569134213835,11.335835312863946
TCGA,TCGA-FD-A5C0-01A-11R-A28M-07,0.14457319042838931,0.13418215478999992,4.535119422397519,9.48913300865419
TCGA,TCGA-FD-A5C1-01A-11R-A28M-07,0.15954352144879783,0.0669522669230929,6.345706293921603,10.226827435526868
TCGA,TCGA-FD-A62N-01A-11R-A30C-07,0.14757405292266343,0.04937360348632527,7.98480987918916,10.351689091990197
TCGA,TCGA-FD-A62O-01A-11R-A30C-07,0.1477913884980102,0.16455434387551224,3.568336752057128,9.271602687112093
TCGA,TCGA-FD-A62P-01A-32R-A30C-07,0.13561339523471952,0.11196933836831413,5.7025469487706015,9.906542933700546
TCGA,TCGA-FD-A62S-01A-11R-A30C-07,0.14229268855183483,0.0651983043179239,5.764730588539223,11.04182462480301
